id,label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device,churned,sessions_per_activity_day,drives_per_driving_day,km_per_drive,minutes_per_drive,fav_navigation_total,activity_rate,driving_rate,tenure_group,activity_group,predicted_churn_probability,risk_group
6295,retained,35,30,55.09633718,1846,65,0,5297.75725,1448.096839,24,14,iPhone,0.0,1.4583333333333333,2.142857142857143,176.59190833333332,48.26989463333334,65,0.0130010834236186,0.0075839653304442,late_mid_tenure,highest_activity,0.20832075158112784,Lower-Mid Risk
6296,retained,34,28,285.4482785,1583,0,12,2042.694497,759.4532052,5,3,iPhone,0.0,6.8,9.333333333333334,72.95337489285714,27.12332875714285,12,0.0031585596967782,0.0018951358180669,early_mid_tenure,lowest_activity,0.44570660002073254,Upper-Mid Risk
6297,retained,27,22,136.59859,3329,88,13,2344.943387,1817.930541,30,28,iPhone,0.0,0.9,0.7857142857142857,106.58833577272726,82.6332064090909,101,0.0090117152297987,0.0084109342144788,longest_tenure,highest_activity,0.07049928417210224,Lowest Risk
6298,retained,35,31,44.69140168,1938,0,176,3551.681539,591.0121313,24,14,Android,0.0,1.4583333333333333,2.2142857142857144,114.57037222580644,19.06490746129032,176,0.0123839009287925,0.0072239422084623,late_mid_tenure,highest_activity,0.1763656949496264,Lower-Mid Risk
6299,churned,161,138,357.5561427,822,83,0,4265.592461,2460.967315,4,3,iPhone,1.0,40.25,46.0,30.91009029710145,17.833096485507244,83,0.0048661800486618,0.0036496350364963,newest_users,lowest_activity,0.8195556415237817,Highest Risk
6300,churned,10,10,113.513502,1101,140,74,3112.279499,1833.521196,29,20,Android,1.0,0.3448275862068966,0.5,311.2279499,183.3521196,214,0.0263396911898274,0.0181653042688465,early_mid_tenure,highest_activity,0.3171773116425862,Upper-Mid Risk
6301,churned,17,16,88.93260989,737,0,11,11127.13723,4659.938621,7,1,iPhone,1.0,2.4285714285714284,16.0,695.446076875,291.2461638125,11,0.0094979647218453,0.0013568521031207,newest_users,lowest_activity,0.6780170939754515,Highest Risk
6302,retained,50,40,104.2398792,2476,74,0,8562.411356,386.5282581,2,2,Android,0.0,25.0,20.0,214.0602839,9.6632064525,74,0.0008077544426494,0.0008077544426494,late_mid_tenure,lowest_activity,0.4904966908784118,Upper-Mid Risk
6303,retained,13,10,357.7610208,1613,88,18,5210.398365,3004.365851,13,9,iPhone,0.0,1.0,1.1111111111111112,521.0398365,300.4365851,106,0.0080595164290142,0.0055796652200867,early_mid_tenure,low_mid_activity,0.26099160625781376,Lower-Mid Risk
6304,churned,518,423,526.7983353,1365,756,0,1453.893602,380.9387583,5,5,Android,1.0,103.6,84.6,3.437100713947991,0.900564440425532,756,0.0036630036630036,0.0036630036630036,early_mid_tenure,lowest_activity,0.7244487491684873,Highest Risk
6305,retained,74,73,199.8849115,2357,0,141,8952.06235,4891.811931,3,0,Android,0.0,24.666666666666668,,122.6309910958904,67.01112234246575,141,0.0012728044123886,0.0,late_mid_tenure,lowest_activity,0.5569450535954266,Highest Risk
6306,retained,4,3,137.2385732,2777,24,0,653.0753532,538.9227752,23,14,Android,0.0,0.1739130434782608,0.2142857142857142,217.6917844,179.64092506666668,24,0.0082823190493338,0.0050414115952466,longest_tenure,high_mid_activity,0.16854700641895992,Lower-Mid Risk
6307,retained,50,40,98.93387366,2928,0,0,1430.358446,440.0644016,28,25,iPhone,0.0,1.7857142857142858,1.6,35.75896115,11.00161004,0,0.0095628415300546,0.0085382513661202,longest_tenure,highest_activity,0.059020151045181234,Lowest Risk
6308,retained,8,8,197.6946625,3292,81,121,6085.45054,3681.644214,26,26,Android,0.0,0.3076923076923077,0.3076923076923077,760.6813175,460.20552675,202,0.0078979343863912,0.0078979343863912,longest_tenure,highest_activity,0.11777541437435367,Lowest Risk
6309,retained,26,21,78.16739634,243,3,0,8084.743849,6161.657482,4,0,iPhone,0.0,6.5,,384.9878023333334,293.41226104761904,3,0.0164609053497942,0.0,newest_users,lowest_activity,0.7073222987256936,Highest Risk
6310,churned,53,53,231.7919992,1365,365,0,1869.889848,1232.448546,16,10,iPhone,1.0,3.3125,5.3,35.28094052830189,23.2537461509434,365,0.0117216117216117,0.0073260073260073,early_mid_tenure,low_mid_activity,0.2932477740534797,Upper-Mid Risk
6311,retained,28,25,37.00282067,3369,13,140,2734.10655,1234.795836,15,13,Android,0.0,1.8666666666666667,1.9230769230769231,109.364262,49.39183344,153,0.0044523597506678,0.0038587117839121,longest_tenure,low_mid_activity,0.08090174446578059,Lowest Risk
6312,retained,106,87,169.8998355,1165,504,28,7690.735053,5359.026391,15,15,iPhone,0.0,7.066666666666666,5.8,88.39925348275862,61.59800449425288,532,0.0128755364806866,0.0128755364806866,early_mid_tenure,low_mid_activity,0.38829682355945144,Upper-Mid Risk
6313,retained,3,2,575.1318349,1768,16,94,423.1764247,176.3423845,3,3,iPhone,0.0,1.0,0.6666666666666666,211.58821235,88.17119225,110,0.0016968325791855,0.0016968325791855,late_mid_tenure,lowest_activity,0.39009222000286525,Upper-Mid Risk
6314,retained,48,39,159.1494511,353,122,0,3129.658406,2101.102375,17,10,Android,0.0,2.823529411764706,3.9,80.24765143589744,53.87441987179487,122,0.0481586402266288,0.0283286118980169,newest_users,high_mid_activity,0.3061657902566535,Upper-Mid Risk
6315,churned,51,44,274.9157671,2818,0,0,5721.653581,3917.185003,23,19,iPhone,1.0,2.217391304347826,2.3157894736842106,130.03758138636363,89.02693188636364,0,0.0081618168914123,0.0067423704755145,longest_tenure,high_mid_activity,0.3831044619088214,Upper-Mid Risk
6316,retained,85,69,197.5452144,1581,129,0,3231.54879,2156.842429,6,5,iPhone,0.0,14.166666666666666,13.8,46.83404043478261,31.258585927536227,129,0.0037950664136622,0.0031625553447185,early_mid_tenure,lowest_activity,0.4916920744496946,Upper-Mid Risk
6317,retained,131,105,368.2079596,1126,125,16,6655.025099,2063.756773,18,18,Android,0.0,7.277777777777778,5.833333333333333,63.38119141904762,19.65482640952381,141,0.0159857904085257,0.0159857904085257,early_mid_tenure,high_mid_activity,0.1559622355303658,Lower-Mid Risk
6318,retained,98,84,193.2317422,2337,2,25,7200.15317,1363.363396,21,18,iPhone,0.0,4.666666666666667,4.666666666666667,85.71610916666666,16.23051661904762,27,0.0089858793324775,0.0077021822849807,late_mid_tenure,high_mid_activity,0.08122158343941917,Lowest Risk
6319,retained,86,69,242.3664996,913,16,0,4805.687844,3756.166715,4,0,Android,0.0,21.5,,69.64764991304348,54.43719876811594,16,0.004381161007667,0.0,early_mid_tenure,lowest_activity,0.6969196983372155,Highest Risk
6320,retained,55,44,90.70152068,3461,75,0,3691.714555,2533.156972,8,8,Android,0.0,6.875,5.5,83.90260352272728,57.57174936363637,75,0.0023114706732158,0.0023114706732158,longest_tenure,lowest_activity,0.3716476610248391,Upper-Mid Risk
6321,retained,26,21,162.9251765,2806,62,101,2646.739796,1943.636744,18,16,iPhone,0.0,1.4444444444444444,1.3125,126.03522838095238,92.55413066666668,163,0.0064148253741981,0.0057020669992872,longest_tenure,high_mid_activity,0.13330718421359652,Lowest Risk
6322,retained,137,112,339.7514779,984,190,0,5109.903309,2201.900495,28,27,iPhone,0.0,4.892857142857143,4.148148148148148,45.624136687500005,19.65982584821429,190,0.0284552845528455,0.0274390243902439,early_mid_tenure,highest_activity,0.12584911117392017,Lowest Risk
6323,retained,82,66,312.8947359,3086,0,110,3554.288556,1314.89206,12,9,Android,0.0,6.833333333333333,7.333333333333333,53.85285690909091,19.922606969696968,110,0.0038885288399222,0.0029163966299416,longest_tenure,low_mid_activity,0.17633074702656804,Lower-Mid Risk
6324,retained,5,4,11.70094408,2987,210,36,9183.57277,1588.663834,5,5,iPhone,0.0,1.0,0.8,2295.8931925,397.1659585,246,0.0016739203213927,0.0016739203213927,longest_tenure,lowest_activity,0.3688539816491606,Upper-Mid Risk
6325,retained,181,153,215.1389154,3272,300,154,4038.698194,2991.133232,9,9,iPhone,0.0,20.11111111111111,17.0,26.39672022222222,19.54989040522876,454,0.0027506112469437,0.0027506112469437,longest_tenure,low_mid_activity,0.24766926078429424,Lower-Mid Risk
6326,retained,19,16,28.53249318,2589,332,59,1400.459441,1011.175582,30,24,Android,0.0,0.6333333333333333,0.6666666666666666,87.5287150625,63.198473875,391,0.0115874855156431,0.0092699884125144,late_mid_tenure,highest_activity,0.113095348248837,Lowest Risk
6327,retained,4,3,131.5227144,2126,34,0,3769.062754,460.3344247,3,0,Android,0.0,1.3333333333333333,,1256.3542513333334,153.44480823333333,34,0.0014111006585136,0.0,late_mid_tenure,lowest_activity,0.3461970078139447,Upper-Mid Risk
6328,retained,34,27,37.77929808,1325,0,0,5434.583219,3091.135477,9,9,Android,0.0,3.7777777777777777,3.0,201.28085996296295,114.48649914814814,0,0.0067924528301886,0.0067924528301886,early_mid_tenure,low_mid_activity,0.472415477450838,Upper-Mid Risk
6329,retained,9,7,58.02521631,3007,49,0,3357.691595,1898.678584,29,27,iPhone,0.0,0.3103448275862069,0.2592592592592592,479.6702278571428,271.2397977142857,49,0.0096441636182241,0.0089790488859328,longest_tenure,highest_activity,0.047152046046467874,Lowest Risk
6330,retained,22,19,74.68423103,3047,269,0,4114.454433,1036.196713,16,8,Android,0.0,1.375,2.375,216.55023331578943,54.53666910526316,269,0.0052510666229077,0.0026255333114538,longest_tenure,low_mid_activity,0.1985779985949143,Lower-Mid Risk
6331,retained,182,146,404.5553112,3460,16,6,7410.845834,1918.979729,21,21,iPhone,0.0,8.666666666666666,6.9523809523809526,50.75921804109589,13.143696773972602,22,0.0060693641618497,0.0060693641618497,longest_tenure,high_mid_activity,0.12732823818003802,Lowest Risk
6332,retained,56,53,126.6850042,430,26,0,1647.143445,1116.689406,13,11,iPhone,0.0,4.307692307692308,4.818181818181818,31.078178207547168,21.06961143396226,26,0.0302325581395348,0.0255813953488372,newest_users,low_mid_activity,0.21401704866042767,Lower-Mid Risk
6333,retained,264,213,492.4886363,1854,0,0,1593.709568,510.9620095,31,24,iPhone,0.0,8.516129032258064,8.875,7.482204544600939,2.39888267370892,0,0.0167206040992448,0.0129449838187702,late_mid_tenure,highest_activity,0.03741822064809015,Lowest Risk
6334,retained,77,63,273.0798234,2179,118,0,2769.507688,1949.877417,8,8,iPhone,0.0,9.625,7.875,43.96043949206349,30.95043519047619,118,0.0036714089031665,0.0036714089031665,late_mid_tenure,lowest_activity,0.38289996536054177,Upper-Mid Risk
6336,retained,94,76,145.9619139,1309,8,57,5101.611974,3287.061105,7,6,iPhone,0.0,13.428571428571429,12.666666666666666,67.12647334210527,43.2508040131579,65,0.0053475935828877,0.0045836516424751,early_mid_tenure,lowest_activity,0.5134926576394898,Highest Risk
6337,retained,80,66,138.7105983,1105,124,13,6470.387452,1895.085611,23,17,Android,0.0,3.4782608695652173,3.882352941176471,98.03617351515152,28.713418348484847,137,0.020814479638009,0.0153846153846153,early_mid_tenure,high_mid_activity,0.12168754893781417,Lowest Risk
6338,retained,75,65,297.6769478,543,0,0,2915.442082,1684.729117,26,20,iPhone,0.0,2.8846153846153846,3.25,44.85295510769231,25.91890949230769,0,0.0478821362799263,0.0368324125230202,newest_users,highest_activity,0.11556145525930207,Lowest Risk
6339,retained,65,52,241.0385136,2748,260,94,9401.23563,4272.170592,28,18,Android,0.0,2.321428571428572,2.888888888888889,180.79299288461536,82.15712676923077,354,0.0101892285298398,0.0065502183406113,longest_tenure,highest_activity,0.07621974305613166,Lowest Risk
6340,retained,74,60,249.714317,1802,0,120,3053.266682,2002.368266,11,6,Android,0.0,6.727272727272728,10.0,50.88777803333333,33.372804433333336,120,0.0061043285238623,0.0033296337402885,late_mid_tenure,low_mid_activity,0.28554925354818184,Upper-Mid Risk
6341,retained,127,102,139.9785826,620,24,57,7783.816755,4215.722664,27,26,Android,0.0,4.703703703703703,3.923076923076923,76.31192897058823,41.330614352941176,81,0.0435483870967741,0.0419354838709677,newest_users,highest_activity,0.20869692509137694,Lower-Mid Risk
6342,retained,169,137,459.5407542,2480,969,160,2944.458604,1999.843811,20,19,Android,0.0,8.45,7.2105263157894735,21.492398569343067,14.59740008029197,1129,0.0080645161290322,0.0076612903225806,late_mid_tenure,high_mid_activity,0.3982275041326919,Upper-Mid Risk
6343,retained,86,71,109.9625727,2272,0,76,4507.639306,3346.168,8,7,Android,0.0,10.75,10.142857142857142,63.487877549295774,47.12912676056338,76,0.0035211267605633,0.0030809859154929,late_mid_tenure,lowest_activity,0.301160088001031,Upper-Mid Risk
6344,churned,76,61,169.1627291,18,82,147,4428.852522,2757.181968,9,6,iPhone,1.0,8.444444444444445,10.166666666666666,72.60413970491804,45.19970439344262,229,0.5,0.3333333333333333,newest_users,low_mid_activity,0.7974427242449436,Highest Risk
6345,retained,46,37,84.45146742,3339,263,0,3274.677924,1244.809518,30,25,iPhone,0.0,1.5333333333333334,1.48,88.50480875675676,33.64350048648649,263,0.008984725965858,0.007487271638215,longest_tenure,highest_activity,0.10650982037006433,Lowest Risk
6346,churned,165,133,241.5475139,2960,82,0,2365.692819,1697.726985,8,5,Android,1.0,20.625,26.6,17.787164052631578,12.76486454887218,82,0.0027027027027027,0.0016891891891891,longest_tenure,lowest_activity,0.6361878044293593,Highest Risk
6347,retained,8,7,270.6179332,3477,429,0,3797.956581,1867.88404,18,11,Android,0.0,0.4444444444444444,0.6363636363636364,542.5652258571429,266.8405771428571,429,0.0051768766177739,0.0031636468219729,longest_tenure,high_mid_activity,0.240756757756531,Lower-Mid Risk
6348,retained,39,38,47.8264805,882,28,112,4132.70426,1599.046502,24,20,Android,0.0,1.625,1.9,108.7553752631579,42.08017110526316,140,0.0272108843537414,0.0226757369614512,early_mid_tenure,highest_activity,0.15952218887523217,Lower-Mid Risk
6349,churned,71,58,124.7571245,923,211,48,4247.06048,899.051915,2,2,iPhone,1.0,35.5,29.0,73.22518068965518,15.500895086206896,259,0.0021668472372697,0.0021668472372697,early_mid_tenure,lowest_activity,0.8047454206606242,Highest Risk
6350,retained,63,50,81.84432144,2324,32,4,2599.192512,1690.963323,1,0,iPhone,0.0,63.0,,51.98385024,33.81926646,36,0.0004302925989672,0.0,late_mid_tenure,lowest_activity,0.5746967094568738,Highest Risk
6351,retained,36,28,105.8459005,2156,0,6,5952.694483,4186.130229,19,16,Android,0.0,1.894736842105263,1.75,212.59623153571428,149.5046510357143,6,0.008812615955473,0.0074211502782931,late_mid_tenure,high_mid_activity,0.10404807940446989,Lowest Risk
6352,retained,74,69,76.73447513,1517,47,0,2294.45997,272.5868012,27,24,iPhone,0.0,2.740740740740741,2.875,33.25304304347826,3.950533350724638,47,0.017798286090969,0.015820698747528,early_mid_tenure,highest_activity,0.06069136695737118,Lowest Risk
6353,retained,4,4,324.2677664,927,55,0,10417.75184,2671.76539,19,18,iPhone,0.0,0.2105263157894736,0.2222222222222222,2604.43796,667.9413475,55,0.0204962243797195,0.0194174757281553,early_mid_tenure,high_mid_activity,0.33818756492420105,Upper-Mid Risk
6354,retained,142,114,219.683463,2756,287,0,1398.418539,921.2398502,13,6,iPhone,0.0,10.923076923076923,19.0,12.266829289473684,8.08105131754386,287,0.0047169811320754,0.002177068214804,longest_tenure,low_mid_activity,0.19780869125839154,Lower-Mid Risk
6355,retained,7,7,86.33582603,631,45,0,5733.501105,3726.045687,29,19,iPhone,0.0,0.2413793103448276,0.3684210526315789,819.0715864285714,532.292241,45,0.045958795562599,0.0301109350237717,newest_users,highest_activity,0.23314182499787864,Lower-Mid Risk
6356,churned,166,133,320.2068443,844,0,62,3967.803215,2221.614515,10,6,iPhone,1.0,16.6,22.166666666666668,29.833106879699248,16.703868533834587,62,0.0118483412322274,0.0071090047393364,newest_users,low_mid_activity,0.6298919266212829,Highest Risk
6357,retained,116,94,656.2191671,3397,0,54,3815.162309,2840.729154,19,17,iPhone,0.0,6.105263157894737,5.529411764705882,40.58683307446808,30.220522914893618,54,0.0055931704445098,0.0050044156608772,longest_tenure,high_mid_activity,0.15902909284777023,Lower-Mid Risk
6358,retained,126,101,171.4766556,2048,335,0,1360.060315,903.778085,3,0,iPhone,0.0,42.0,,13.465943712871288,8.94829787128713,335,0.00146484375,0.0,late_mid_tenure,lowest_activity,0.5729782665308882,Highest Risk
6359,retained,25,24,136.4565882,3262,218,128,2606.693922,1452.443836,22,20,iPhone,0.0,1.1363636363636365,1.2,108.61224675,60.518493166666666,346,0.0067443286327406,0.006131207847946,longest_tenure,high_mid_activity,0.0588080307816104,Lowest Risk
6360,retained,57,46,154.5474005,1081,8,44,7324.018144,1267.606002,14,10,Android,0.0,4.071428571428571,4.6,159.21778573913042,27.556652217391303,52,0.0129509713228492,0.0092506938020351,early_mid_tenure,low_mid_activity,0.4385465718425069,Upper-Mid Risk
6361,retained,71,58,151.1731306,2805,46,0,1349.915163,1000.557768,3,0,Android,0.0,23.666666666666668,,23.27439936206896,17.250996,46,0.0010695187165775,0.0,longest_tenure,lowest_activity,0.4144671439695838,Upper-Mid Risk
6362,churned,39,33,116.271797,513,328,0,4939.073157,674.136362,13,9,iPhone,1.0,3.0,3.6666666666666665,149.66888354545455,20.428374606060604,328,0.0253411306042884,0.0175438596491228,newest_users,low_mid_activity,0.6430729342007492,Highest Risk
6363,retained,32,27,195.3066078,1992,26,41,1930.059725,1267.494702,23,15,Android,0.0,1.391304347826087,1.8,71.48369351851852,46.94424822222222,67,0.0115461847389558,0.0075301204819277,late_mid_tenure,high_mid_activity,0.12535378573122616,Lowest Risk
6364,retained,158,127,248.4657371,2499,134,0,2690.898455,985.3692786,9,6,Android,0.0,17.555555555555557,21.166666666666668,21.188176811023624,7.758813217322835,134,0.0036014405762304,0.0024009603841536,late_mid_tenure,low_mid_activity,0.2744007528121612,Lower-Mid Risk
6365,retained,63,51,74.70964118,3418,453,16,1413.182747,988.746673,12,8,iPhone,0.0,5.25,6.375,27.70946562745098,19.387189666666668,469,0.0035108250438853,0.0023405500292568,longest_tenure,low_mid_activity,0.26130186083224105,Lower-Mid Risk
6366,retained,75,60,135.7564675,963,0,7,2056.481367,1509.405681,2,2,Android,0.0,37.5,30.0,34.27468945,25.15676135,7,0.0020768431983385,0.0020768431983385,early_mid_tenure,lowest_activity,0.5274815602473051,Highest Risk
6367,retained,26,21,49.57664432,2773,324,72,12789.37131,2388.436227,20,19,iPhone,0.0,1.3,1.105263157894737,609.0176814285714,113.73505842857143,396,0.0072124053371799,0.0068517850703209,longest_tenure,high_mid_activity,0.08422478491519549,Lowest Risk
6369,retained,20,16,116.6272419,3016,19,67,4326.294846,309.87535,16,13,iPhone,0.0,1.25,1.2307692307692308,270.393427875,19.367209375,86,0.0053050397877984,0.0043103448275862,longest_tenure,low_mid_activity,0.16002862405995305,Lower-Mid Risk
6370,retained,43,36,149.8246972,498,64,43,4736.866477,1320.217839,27,18,iPhone,0.0,1.5925925925925926,2.0,131.5796243611111,36.67271775,107,0.0542168674698795,0.036144578313253,newest_users,highest_activity,0.1145921689878334,Lowest Risk
6371,retained,48,40,259.816864,3310,0,9,11262.50394,427.0402578,17,14,Android,0.0,2.823529411764706,2.857142857142857,281.56259850000004,10.676006445,9,0.0051359516616314,0.0042296072507552,longest_tenure,high_mid_activity,0.15171683146140014,Lower-Mid Risk
6372,retained,37,30,63.00628103,1549,46,148,6477.464828,1049.58012,27,24,iPhone,0.0,1.3703703703703705,1.25,215.91549426666668,34.986004,194,0.0174306003873466,0.0154938670109748,early_mid_tenure,highest_activity,0.15578121709501583,Lower-Mid Risk
6373,retained,150,120,187.0029361,3411,53,17,4120.749654,1539.680529,30,25,Android,0.0,5.0,4.8,34.33958045,12.830671075,70,0.0087950747581354,0.0073292289651128,longest_tenure,highest_activity,0.07096616640759196,Lowest Risk
6374,churned,56,45,173.2967583,805,0,26,6689.628553,1151.507006,2,0,iPhone,1.0,28.0,,148.65841228888888,25.589044577777777,26,0.0024844720496894,0.0,newest_users,lowest_activity,0.6615927239317722,Highest Risk
6375,retained,0,0,99.76760061,1386,21,0,4169.721686,3154.856024,2,0,Android,0.0,0.0,,,,21,0.0014430014430014,0.0,early_mid_tenure,lowest_activity,0.6091000072634304,Highest Risk
6376,retained,13,12,221.3115515,1508,99,4,4376.46826,3578.021259,1,0,iPhone,0.0,13.0,,364.7056883333333,298.16843825,103,0.0006631299734748,0.0,early_mid_tenure,lowest_activity,0.6495419515030879,Highest Risk
6377,retained,62,53,96.63383031,1642,52,75,3270.294251,2090.950168,21,13,Android,0.0,2.952380952380953,4.076923076923077,61.70366511320754,39.45188996226415,127,0.01278928136419,0.0079171741778319,early_mid_tenure,high_mid_activity,0.09585581446790487,Lowest Risk
6378,retained,222,179,236.0639172,1074,52,0,2509.931386,1896.426321,17,17,Android,0.0,13.058823529411764,10.529411764705882,14.02196305027933,10.594560452513964,52,0.015828677839851,0.015828677839851,early_mid_tenure,high_mid_activity,0.23137795235806233,Lower-Mid Risk
6379,retained,12,12,106.6776921,1619,254,0,2530.554844,213.1203996,28,27,iPhone,0.0,0.4285714285714285,0.4444444444444444,210.8795703333333,17.7600333,254,0.0172946263125386,0.0166769610870907,early_mid_tenure,highest_activity,0.09264996510636428,Lowest Risk
6380,retained,28,22,37.27323039,3334,148,41,2032.357244,1218.218021,3,3,iPhone,0.0,9.333333333333334,7.333333333333333,92.37987472727274,55.373546409090906,189,0.0008998200359928,0.0008998200359928,longest_tenure,lowest_activity,0.5033890441523078,Highest Risk
6381,churned,288,237,300.8752054,1911,25,8,3086.837567,1345.815233,6,1,iPhone,1.0,48.0,237.0,13.024631084388188,5.678545286919832,33,0.0031397174254317,0.0005232862375719,late_mid_tenure,lowest_activity,0.6429675252803356,Highest Risk
6382,retained,76,62,155.2002741,3033,0,19,4435.771109,897.117983,14,14,iPhone,0.0,5.428571428571429,4.428571428571429,71.54469530645162,14.469644887096774,19,0.0046158918562479,0.0046158918562479,longest_tenure,low_mid_activity,0.12178165712260663,Lowest Risk
6383,retained,1,1,7.560132653,2276,201,62,2225.600656,1349.258583,26,21,Android,0.0,0.0384615384615384,0.0476190476190476,2225.600656,1349.258583,263,0.0114235500878734,0.0092267135325131,late_mid_tenure,highest_activity,0.16256606997898493,Lower-Mid Risk
6384,retained,23,23,84.12108763,2821,26,37,1844.712292,875.3570931,17,13,iPhone,0.0,1.3529411764705883,1.7692307692307692,80.20488226086957,38.059004047826086,63,0.0060262318326834,0.0046082949308755,longest_tenure,high_mid_activity,0.1203859967176293,Lowest Risk
6385,churned,59,49,141.3194849,601,97,12,4526.482062,3409.285785,6,4,iPhone,1.0,9.833333333333334,12.25,92.37718493877551,69.57726091836734,109,0.0099833610648918,0.0066555740432612,newest_users,lowest_activity,0.8005183232884144,Highest Risk
6386,retained,98,79,279.6247607,2195,0,16,3305.664746,1202.890671,21,14,Android,0.0,4.666666666666667,5.642857142857143,41.8438575443038,15.226464189873418,16,0.0095671981776765,0.006378132118451,late_mid_tenure,high_mid_activity,0.12926039939666897,Lowest Risk
6387,retained,62,50,64.45104101,715,315,0,3519.490512,2257.201291,3,1,iPhone,0.0,20.666666666666668,50.0,70.38981024,45.14402582,315,0.0041958041958041,0.0013986013986013,newest_users,lowest_activity,0.8101272404705087,Highest Risk
6388,retained,68,55,618.6522778,2477,28,0,3497.826063,533.9127069,14,9,iPhone,0.0,4.857142857142857,6.111111111111111,63.59683750909091,9.70750376181818,28,0.0056519983851433,0.0036334275333064,late_mid_tenure,low_mid_activity,0.12155609078942148,Lowest Risk
6389,retained,158,127,338.6586152,3102,14,2,8420.743901,2840.942372,13,13,iPhone,0.0,12.153846153846152,9.76923076923077,66.30507008661417,22.369624976377956,16,0.0041908446163765,0.0041908446163765,longest_tenure,low_mid_activity,0.3166544729594429,Upper-Mid Risk
6390,retained,215,172,281.93783,2441,262,181,5396.507277,3042.211317,29,23,Android,0.0,7.413793103448276,7.478260869565218,31.37504230813953,17.68727509883721,443,0.0118803768947152,0.0094223678820155,late_mid_tenure,highest_activity,0.06139309441519101,Lowest Risk
6391,retained,122,99,262.9297216,2986,173,0,3150.528806,1320.658099,26,19,Android,0.0,4.6923076923076925,5.2105263157894735,31.82352329292929,13.339980797979798,173,0.0087073007367716,0.0063630274614869,longest_tenure,highest_activity,0.03954841866020831,Lowest Risk
6392,retained,113,100,471.9386438,818,49,0,5531.728689,1710.060785,17,17,iPhone,0.0,6.647058823529412,5.882352941176471,55.31728689,17.10060785,49,0.0207823960880195,0.0207823960880195,newest_users,high_mid_activity,0.33784873728277587,Upper-Mid Risk
6394,churned,10,9,214.8097274,2358,130,0,4084.739454,1203.0171,2,2,Android,1.0,5.0,4.5,453.8599393333333,133.66856666666666,130,0.0008481764206955,0.0008481764206955,late_mid_tenure,lowest_activity,0.7234100803650577,Highest Risk
6395,churned,78,62,567.4505329,2273,0,7,2113.064365,667.4013446,18,10,iPhone,1.0,4.333333333333333,6.2,34.081683306451616,10.764537816129032,7,0.0079190497140343,0.0043994720633523,late_mid_tenure,high_mid_activity,0.13389907763258443,Lowest Risk
6396,retained,15,14,118.5058275,2663,73,34,7641.075543,5324.182702,21,21,Android,0.0,0.7142857142857143,0.6666666666666666,545.7911102142857,380.2987644285714,107,0.0078858430341719,0.0078858430341719,longest_tenure,high_mid_activity,0.14176536626221078,Lowest Risk
6397,retained,57,49,60.94716503,843,121,27,1504.586532,693.8324931,5,5,iPhone,0.0,11.4,9.8,30.705847591836736,14.159846797959185,148,0.0059311981020166,0.0059311981020166,newest_users,lowest_activity,0.638455054231502,Highest Risk
6398,churned,91,80,256.6897546,1120,397,40,7949.836631,1612.304335,16,12,Android,1.0,5.6875,6.666666666666667,99.3729578875,20.1538041875,437,0.0142857142857142,0.0107142857142857,early_mid_tenure,low_mid_activity,0.39701820601772675,Upper-Mid Risk
6399,retained,98,79,100.914446,2594,266,0,1773.904611,957.9270791,25,25,iPhone,0.0,3.92,3.16,22.45448874683544,12.125659229113923,266,0.0096376252891287,0.0096376252891287,late_mid_tenure,highest_activity,0.0821733541099998,Lowest Risk
6400,retained,47,47,101.5765289,490,0,0,1263.971233,638.5992361,17,16,iPhone,0.0,2.764705882352941,2.9375,26.89300495744681,13.587217789361702,0,0.0346938775510204,0.0326530612244898,newest_users,high_mid_activity,0.35925075262346945,Upper-Mid Risk
6401,retained,129,104,295.5874958,35,0,51,9623.345589,5806.245787,14,10,iPhone,0.0,9.214285714285714,10.4,92.532169125,55.82928641346154,51,0.4,0.2857142857142857,newest_users,low_mid_activity,0.5094002717907563,Highest Risk
6402,retained,5,4,197.3241344,1688,0,35,2432.985059,1162.146091,20,15,iPhone,0.0,0.25,0.2666666666666666,608.24626475,290.53652275,35,0.0118483412322274,0.0088862559241706,early_mid_tenure,high_mid_activity,0.2602098928747863,Lower-Mid Risk
6403,retained,63,51,240.0069245,2401,600,74,3825.5164,1340.09784,20,16,iPhone,0.0,3.15,3.1875,75.01012549019607,26.27642823529412,674,0.0083298625572678,0.0066638900458142,late_mid_tenure,high_mid_activity,0.3505590965937925,Upper-Mid Risk
6404,retained,26,25,68.08873017,3077,205,0,3195.391172,1492.551836,1,1,iPhone,0.0,26.0,25.0,127.81564688,59.70207344000001,205,0.0003249918752031,0.0003249918752031,longest_tenure,lowest_activity,0.5767291370418269,Highest Risk
6405,churned,153,124,333.0154409,765,70,0,2616.110307,766.4390283,8,8,iPhone,1.0,19.125,15.5,21.09766376612903,6.180959905645161,70,0.0104575163398692,0.0104575163398692,newest_users,lowest_activity,0.6733835822090306,Highest Risk
6406,retained,158,127,363.4576792,3209,9,157,1398.24295,206.7862528,11,9,Android,0.0,14.363636363636363,14.11111111111111,11.009787007874015,1.628238211023622,166,0.0034278591461514,0.0028046120286693,longest_tenure,low_mid_activity,0.16138174726003837,Lower-Mid Risk
