id,label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device,churned,sessions_per_activity_day,drives_per_driving_day,km_per_drive,minutes_per_drive,fav_navigation_total,activity_rate,driving_rate,tenure_group,activity_group
9707,retained,83,66,265.3012238,668,0,91,2476.687927,1020.4331,25,17,iPhone,0.0,3.32,3.8823529411764706,37.52557465151515,15.461107575757575,91,0.0374251497005988,0.025449101796407185,newest_users,highest_activity
9709,retained,65,65,317.2691091,1490,0,21,1842.765623,1106.535331,17,9,iPhone,0.0,3.823529411764706,7.222222222222222,28.350240353846154,17.023620476923078,21,0.011409395973154362,0.006040268456375839,early_mid_tenure,high_mid_activity
9710,retained,1,1,125.7735371,1591,60,4,1674.32554,333.8212792,28,18,iPhone,0.0,0.03571428571428571,0.05555555555555555,1674.32554,333.8212792,64,0.01759899434318039,0.011313639220615965,early_mid_tenure,highest_activity
9711,retained,4,4,23.11108172,1672,248,0,6348.004659,3319.014802,17,10,Android,0.0,0.23529411764705882,0.4,1587.00116475,829.7537005,248,0.010167464114832535,0.005980861244019139,early_mid_tenure,high_mid_activity
9712,churned,45,40,126.9648656,267,160,0,3887.955961,2832.28686,15,14,iPhone,1.0,3.0,2.857142857142857,97.198899025,70.80717150000001,160,0.056179775280898875,0.052434456928838954,newest_users,low_mid_activity
9713,retained,26,23,123.3150063,1143,289,0,3760.811687,2844.489178,27,22,iPhone,0.0,0.9629629629629629,1.0454545454545454,163.51355160869565,123.67344252173912,289,0.023622047244094488,0.019247594050743656,early_mid_tenure,highest_activity
9714,retained,51,51,189.3804131,2707,0,136,3961.622213,2177.777732,16,15,iPhone,0.0,3.1875,3.4,77.67886692156863,42.701524156862746,136,0.005910602142593277,0.005541189508681197,longest_tenure,low_mid_activity
9715,retained,272,218,439.5362222,930,187,74,8992.461068,6487.472824,23,21,iPhone,0.0,11.826086956521738,10.380952380952381,41.24982141284404,29.75904965137615,261,0.024731182795698924,0.02258064516129032,early_mid_tenure,high_mid_activity
9716,churned,68,55,77.44393223,11,591,2,6293.106787,1866.131357,4,4,iPhone,1.0,17.0,13.75,114.4201234,33.92966103636363,593,0.36363636363636365,0.36363636363636365,newest_users,lowest_activity
9717,retained,78,65,190.6786987,48,9,0,4875.955609,3972.179051,30,28,iPhone,0.0,2.6,2.3214285714285716,75.01470167692307,61.11044693846154,9,0.625,0.5833333333333334,newest_users,highest_activity
9718,retained,61,49,97.33631739,1051,0,0,3185.584465,584.4696467,21,16,Android,0.0,2.9047619047619047,3.0625,65.01192785714285,11.927951973469387,0,0.019980970504281638,0.015223596574690771,early_mid_tenure,high_mid_activity
9719,churned,127,127,210.1774291,1772,18,13,3915.48582,519.5415099,3,3,iPhone,1.0,42.333333333333336,42.333333333333336,30.830597007874015,4.090878030708661,31,0.001693002257336343,0.001693002257336343,late_mid_tenure,lowest_activity
9720,retained,101,82,211.313678,2460,47,15,7781.081405,3123.364112,5,5,Android,0.0,20.2,16.4,94.89123664634147,38.089806243902444,62,0.0020325203252032522,0.0020325203252032522,late_mid_tenure,lowest_activity
9721,retained,143,120,338.2323324,2682,37,80,3386.432964,1849.816664,30,20,iPhone,0.0,4.766666666666667,6.0,28.2202747,15.415138866666666,117,0.011185682326621925,0.007457121551081283,longest_tenure,highest_activity
9722,retained,99,80,203.7639033,953,307,0,2279.234657,1075.216627,26,20,Android,0.0,3.8076923076923075,4.0,28.4904332125,13.440207837500001,307,0.02728226652675761,0.02098635886673662,early_mid_tenure,highest_activity
9723,retained,186,150,217.7575983,3353,0,84,8610.880208,5438.52801,23,15,iPhone,0.0,8.08695652173913,10.0,57.405868053333336,36.2568534,84,0.006859528780196839,0.0044736057262153295,longest_tenure,high_mid_activity
9724,retained,78,64,102.0285884,2918,0,130,4229.85153,1639.088273,28,22,Android,0.0,2.7857142857142856,2.909090909090909,66.09143015625,25.610754265625,130,0.009595613433858808,0.0075394105551747775,longest_tenure,highest_activity
9725,retained,39,31,320.6822421,2856,119,0,1691.154547,1391.928041,24,17,Android,0.0,1.625,1.8235294117647058,54.55337248387097,44.900904548387096,119,0.008403361344537815,0.005952380952380952,longest_tenure,highest_activity
9726,retained,194,160,492.5205341,228,117,87,2782.944897,1838.182222,30,26,iPhone,0.0,6.466666666666667,6.153846153846154,17.39340560625,11.488638887499999,204,0.13157894736842105,0.11403508771929824,newest_users,highest_activity
9727,retained,124,99,135.9528549,3392,72,65,2227.978181,693.5754882,22,19,iPhone,0.0,5.636363636363637,5.2105263157894735,22.50483011111111,7.005813012121212,137,0.006485849056603774,0.005601415094339622,longest_tenure,high_mid_activity
9728,retained,242,195,377.9910505,428,8,5,2124.867427,1023.755524,6,6,iPhone,0.0,40.333333333333336,32.5,10.896756035897436,5.250028328205128,13,0.014018691588785047,0.014018691588785047,newest_users,lowest_activity
9729,retained,298,242,591.4526188,3489,625,148,1884.334621,1156.602562,1,1,iPhone,0.0,298.0,242.0,7.786506698347107,4.779349429752067,773,0.00028661507595299513,0.00028661507595299513,longest_tenure,lowest_activity
9730,retained,223,178,257.2817154,2407,90,0,721.2296127,592.1240198,6,3,Android,0.0,37.166666666666664,59.333333333333336,4.051851756741573,3.326539437078652,90,0.0024927295388450354,0.0012463647694225177,late_mid_tenure,lowest_activity
9731,retained,24,21,36.45148688,3494,103,0,2897.467076,1214.633984,7,7,iPhone,0.0,3.4285714285714284,3.0,137.97462266666668,57.83971352380953,103,0.002003434459072696,0.002003434459072696,longest_tenure,lowest_activity
9732,retained,61,50,193.1840552,1534,72,0,9265.703714,1257.982009,21,21,iPhone,0.0,2.9047619047619047,2.380952380952381,185.31407428,25.15964018,72,0.013689700130378096,0.013689700130378096,early_mid_tenure,high_mid_activity
9733,retained,8,8,111.7444003,22,152,0,4998.484491,3583.401158,22,18,iPhone,0.0,0.36363636363636365,0.4444444444444444,624.810561375,447.92514475,152,1.0,0.8181818181818182,newest_users,high_mid_activity
9734,retained,46,42,201.6086653,2670,3,0,5871.811822,2455.584698,4,0,Android,0.0,11.5,,139.80504338095238,58.46630233333334,3,0.00149812734082397,0.0,longest_tenure,lowest_activity
9735,retained,13,10,55.25451912,1665,146,10,3930.127258,1462.661051,3,3,Android,0.0,4.333333333333333,3.3333333333333335,393.0127258,146.2661051,156,0.0018018018018018018,0.0018018018018018018,early_mid_tenure,lowest_activity
9736,retained,84,71,332.8907656,610,231,52,6302.03946,4109.629119,20,16,iPhone,0.0,4.2,4.4375,88.76111915492957,57.88210026760564,283,0.03278688524590164,0.02622950819672131,newest_users,high_mid_activity
9738,retained,8,7,11.04212074,827,379,0,6816.662409,634.3470234,15,11,Android,0.0,0.5333333333333333,0.6363636363636364,973.8089155714285,90.62100334285715,379,0.018137847642079808,0.013301088270858524,newest_users,low_mid_activity
9739,retained,105,84,126.4860619,2948,0,52,4796.69328,2097.948305,11,10,iPhone,0.0,9.545454545454545,8.4,57.10349142857143,24.97557505952381,52,0.0037313432835820895,0.0033921302578018998,longest_tenure,low_mid_activity
9740,retained,103,82,137.4170997,888,37,0,2491.847809,1376.966857,30,24,iPhone,0.0,3.433333333333333,3.4166666666666665,30.388387914634144,16.792278743902436,37,0.033783783783783786,0.02702702702702703,early_mid_tenure,highest_activity
9741,retained,70,61,554.3334232,536,115,127,3489.546991,2237.998459,27,25,Android,0.0,2.5925925925925926,2.44,57.205688377049185,36.688499327868854,242,0.05037313432835821,0.04664179104477612,newest_users,highest_activity
9742,retained,22,19,174.5801962,3120,898,0,8495.584989,2596.770418,1,1,iPhone,0.0,22.0,19.0,447.1360520526316,136.6721272631579,898,0.0003205128205128205,0.0003205128205128205,longest_tenure,lowest_activity
9743,retained,16,16,172.9826733,2697,0,0,4975.540006,2537.993585,3,3,Android,0.0,5.333333333333333,5.333333333333333,310.971250375,158.6245990625,0,0.0011123470522803114,0.0011123470522803114,longest_tenure,lowest_activity
9744,retained,50,40,198.5979846,1696,34,12,1466.809939,1001.853871,29,22,Android,0.0,1.7241379310344827,1.8181818181818181,36.670248475,25.046346775,46,0.017099056603773585,0.012971698113207548,early_mid_tenure,highest_activity
9745,retained,126,101,244.140949,2751,0,108,6504.462522,4386.913088,13,12,Android,0.0,9.692307692307692,8.416666666666666,64.40061902970297,43.43478304950495,108,0.004725554343874954,0.004362050163576881,longest_tenure,low_mid_activity
9746,retained,219,175,248.1142098,2631,15,69,1378.283145,432.6010159,8,8,Android,0.0,27.375,21.875,7.875903685714286,2.472005805142857,84,0.003040668947168377,0.003040668947168377,longest_tenure,lowest_activity
9747,retained,9,7,32.04339134,2359,26,11,1040.930059,205.0065572,4,0,iPhone,0.0,2.25,,148.70429414285715,29.28665102857143,37,0.001695633743111488,0.0,late_mid_tenure,lowest_activity
9748,retained,60,48,123.5212242,46,13,3,2599.462195,1453.983766,25,23,Android,0.0,2.4,2.0869565217391304,54.15546239583333,30.291328458333336,16,0.5434782608695652,0.5,newest_users,highest_activity
9749,retained,128,104,410.6114705,3364,188,18,3272.96193,1412.300023,4,4,iPhone,0.0,32.0,26.0,31.47078778846154,13.579807913461538,206,0.0011890606420927466,0.0011890606420927466,longest_tenure,lowest_activity
9750,churned,30,28,111.8213875,572,0,7,3854.633257,2356.939461,2,0,Android,1.0,15.0,,137.66547346428572,84.17640932142857,7,0.0034965034965034965,0.0,newest_users,lowest_activity
9751,retained,292,239,357.6938013,3500,71,23,1953.377531,518.563374,7,5,iPhone,0.0,41.714285714285715,47.8,8.173127744769875,2.1697212301255226,94,0.002,0.0014285714285714286,longest_tenure,lowest_activity
9753,churned,191,153,338.4380215,2394,147,10,5146.083241,3630.835737,20,12,iPhone,1.0,9.55,12.75,33.634530986928105,23.730952529411763,157,0.00835421888053467,0.005012531328320802,late_mid_tenure,high_mid_activity
9754,churned,107,88,114.9038693,232,237,166,5564.384569,4031.004195,7,7,iPhone,1.0,15.285714285714286,12.571428571428571,63.23164282954545,45.80686585227273,403,0.03017241379310345,0.03017241379310345,newest_users,lowest_activity
9755,retained,33,27,83.06191341,2076,0,0,5697.238249,2366.314808,28,22,iPhone,0.0,1.1785714285714286,1.2272727272727273,211.00882403703704,87.64128918518519,0,0.01348747591522158,0.010597302504816955,late_mid_tenure,highest_activity
9756,retained,22,22,27.45599115,2096,454,16,2179.956799,977.2944852,4,0,iPhone,0.0,5.5,,99.08894540909091,44.4224766,470,0.0019083969465648854,0.0,late_mid_tenure,lowest_activity
9757,retained,122,98,183.0495879,1107,46,0,2678.725664,919.7514767,20,14,iPhone,0.0,6.1,7.0,27.333935346938777,9.38521915,46,0.018066847335140017,0.012646793134598013,early_mid_tenure,high_mid_activity
9758,churned,54,44,233.038966,142,19,147,1076.770721,882.7146395,4,1,Android,1.0,13.5,44.0,24.47206184090909,20.061696352272726,166,0.028169014084507043,0.007042253521126761,newest_users,lowest_activity
9759,retained,14,12,137.4556909,1117,27,0,2818.636358,1138.124713,22,19,Android,0.0,0.6363636363636364,0.631578947368421,234.88636316666668,94.84372608333332,27,0.019695613249776187,0.017009847806624886,early_mid_tenure,high_mid_activity
9760,retained,87,70,124.0428848,1370,9,115,5835.679449,3558.989353,15,7,Android,0.0,5.8,10.0,83.36684927142858,50.84270504285714,124,0.010948905109489052,0.0051094890510948905,early_mid_tenure,low_mid_activity
9761,retained,226,226,708.8100809,638,0,88,1650.988156,980.9186933,11,5,Android,0.0,20.545454545454547,45.2,7.305257327433628,4.340348200442477,88,0.017241379310344827,0.007836990595611285,newest_users,low_mid_activity
9762,retained,20,20,44.93172411,3223,66,88,1456.435097,877.9072596,26,19,iPhone,0.0,0.7692307692307693,1.0526315789473684,72.82175485,43.89536298,154,0.008067018305926156,0.00589512876202296,longest_tenure,highest_activity
9763,retained,25,20,381.1516148,735,6,0,11840.8266,9130.447057,17,15,iPhone,0.0,1.4705882352941178,1.3333333333333333,592.04133,456.52235284999995,6,0.02312925170068027,0.02040816326530612,newest_users,high_mid_activity
9764,retained,77,65,132.0321742,1158,63,0,7193.973983,165.725098,28,18,iPhone,0.0,2.75,3.611111111111111,110.67652281538462,2.5496168923076925,63,0.024179620034542316,0.015544041450777202,early_mid_tenure,highest_activity
9765,retained,47,38,76.61108146,966,0,200,2167.750687,380.5320212,22,18,iPhone,0.0,2.1363636363636362,2.111111111111111,57.04607071052632,10.014000557894736,200,0.022774327122153208,0.018633540372670808,early_mid_tenure,high_mid_activity
9766,retained,16,16,365.3507871,2479,95,120,2621.05915,1616.23899,2,2,Android,0.0,8.0,8.0,163.816196875,101.014936875,215,0.0008067769261799112,0.0008067769261799112,late_mid_tenure,lowest_activity
9767,retained,50,41,188.3188136,3076,0,0,2794.343449,921.763779,28,20,Android,0.0,1.7857142857142858,2.05,68.15471826829268,22.482043390243902,0,0.009102730819245773,0.006501950585175552,longest_tenure,highest_activity
9768,retained,137,113,336.8806796,2785,606,25,3791.774863,1383.79906,10,4,Android,0.0,13.7,28.25,33.55552976106195,12.246009380530975,631,0.003590664272890485,0.001436265709156194,longest_tenure,low_mid_activity
9769,retained,136,110,155.5528071,912,39,69,3294.419385,962.6953552,11,4,Android,0.0,12.363636363636363,27.5,29.949267136363638,8.751775956363636,108,0.01206140350877193,0.0043859649122807015,early_mid_tenure,low_mid_activity
9770,retained,152,122,179.7079805,2396,52,36,4006.222636,2080.465663,10,3,Android,0.0,15.2,40.666666666666664,32.83789045901639,17.05299723770492,88,0.004173622704507512,0.0012520868113522537,late_mid_tenure,low_mid_activity
9771,retained,608,514,771.7436157,3280,218,0,2783.898359,783.3514418,29,28,iPhone,0.0,20.96551724137931,18.357142857142858,5.416144667315175,1.5240300424124513,218,0.008841463414634146,0.00853658536585366,longest_tenure,highest_activity
9772,retained,46,37,138.2628263,446,92,73,7055.611973,2479.109064,18,15,Android,0.0,2.5555555555555554,2.466666666666667,190.69221548648648,67.00294767567568,165,0.04035874439461883,0.033632286995515695,newest_users,high_mid_activity
9773,retained,32,32,47.32758594,2143,153,0,2282.51524,1318.28731,4,1,iPhone,0.0,8.0,32.0,71.32860125,41.1964784375,153,0.0018665422305179655,0.0004666355576294914,late_mid_tenure,lowest_activity
9774,retained,80,64,179.8179833,2229,48,0,5423.912222,1088.657009,17,11,Android,0.0,4.705882352941177,5.818181818181818,84.74862846875,17.010265765625,48,0.00762673844773441,0.00493494840735756,late_mid_tenure,high_mid_activity
9775,retained,5,4,137.9241162,975,449,99,4951.944697,3327.864321,19,18,Android,0.0,0.2631578947368421,0.2222222222222222,1237.98617425,831.96608025,548,0.019487179487179488,0.018461538461538463,early_mid_tenure,high_mid_activity
9776,retained,31,25,59.24623444,733,551,33,3490.428694,2594.751372,14,7,iPhone,0.0,2.2142857142857144,3.5714285714285716,139.61714776,103.79005488000001,584,0.019099590723055934,0.009549795361527967,newest_users,low_mid_activity
9777,retained,0,0,8.455023665,1121,439,0,2706.029499,170.0934457,7,6,iPhone,0.0,0.0,0.0,,,439,0.006244424620874219,0.0053523639607493305,early_mid_tenure,lowest_activity
9778,retained,13,13,113.2425402,3494,85,119,5541.952319,1752.585238,23,21,iPhone,0.0,0.5652173913043478,0.6190476190476191,426.30402453846153,134.81424907692306,204,0.00658271322266743,0.006010303377218088,longest_tenure,high_mid_activity
9779,retained,25,21,34.9650732,2087,88,110,6793.907129,4995.646286,20,18,iPhone,0.0,1.25,1.1666666666666667,323.51938709523813,237.88791838095239,198,0.009583133684714902,0.008624820316243412,late_mid_tenure,high_mid_activity
9780,retained,57,46,71.78658552,2869,0,33,2224.594664,875.8253303,16,15,iPhone,0.0,3.5625,3.066666666666667,48.360753565217394,19.03968109347826,33,0.0055768560474032764,0.005228302544440571,longest_tenure,low_mid_activity
9781,retained,30,24,395.0317236,653,220,0,1841.292896,361.8581446,11,5,iPhone,0.0,2.727272727272727,4.8,76.72053733333333,15.077422691666667,220,0.016845329249617153,0.007656967840735069,newest_users,low_mid_activity
9782,retained,104,86,105.7433143,3486,0,0,1462.833696,739.9349509,29,21,iPhone,0.0,3.586206896551724,4.095238095238095,17.009694139534883,8.603894777906977,0,0.00831899024670109,0.006024096385542169,longest_tenure,highest_activity
9783,retained,83,83,89.76464831,1051,160,0,7948.045512,4152.129154,28,18,Android,0.0,2.9642857142857144,4.611111111111111,95.7595844819277,50.02565245783133,160,0.02664129400570885,0.017126546146527116,early_mid_tenure,highest_activity
9784,retained,151,132,297.3231221,128,79,0,3621.486961,1520.803477,8,2,iPhone,0.0,18.875,66.0,27.43550728030303,11.521238462121211,79,0.0625,0.015625,newest_users,lowest_activity
9785,retained,17,15,34.20262229,1394,326,7,1789.75806,1485.987485,18,10,iPhone,0.0,0.9444444444444444,1.5,119.31720399999999,99.06583233333335,333,0.01291248206599713,0.007173601147776184,early_mid_tenure,high_mid_activity
9786,retained,66,66,170.3735143,293,180,78,1544.921756,862.9017214,29,24,Android,0.0,2.2758620689655173,2.75,23.407905393939394,13.074268506060607,258,0.09897610921501707,0.08191126279863481,newest_users,highest_activity
9787,retained,35,28,62.4245509,211,341,0,9538.214882,5689.687184,5,2,Android,0.0,7.0,14.0,340.6505315,203.20311371428573,341,0.023696682464454975,0.009478672985781991,newest_users,lowest_activity
9788,retained,19,15,343.1576415,183,80,30,2688.766185,1384.022169,17,15,iPhone,0.0,1.1176470588235294,1.0,179.251079,92.2681446,110,0.09289617486338798,0.08196721311475409,newest_users,high_mid_activity
9790,retained,145,116,153.6702229,2449,82,190,7000.664175,2130.694168,19,17,Android,0.0,7.631578947368421,6.823529411764706,60.35055323275862,18.36805317241379,272,0.007758268681094325,0.006941608819926501,late_mid_tenure,high_mid_activity
9791,retained,20,16,440.8785818,2469,81,16,3379.635865,2177.215107,31,22,iPhone,0.0,0.6451612903225806,0.7272727272727273,211.2272415625,136.0759441875,97,0.012555690562980963,0.008910490076954233,late_mid_tenure,highest_activity
9792,churned,39,32,343.728896,137,4,34,3502.377853,2323.884269,8,8,iPhone,1.0,4.875,4.0,109.44930790625,72.62138340625,38,0.058394160583941604,0.058394160583941604,newest_users,lowest_activity
9793,retained,52,43,90.34647614,1860,188,0,4825.943863,3465.724644,28,25,iPhone,0.0,1.8571428571428572,1.72,112.23125262790698,80.59824753488373,188,0.015053763440860216,0.013440860215053764,late_mid_tenure,highest_activity
9794,churned,1,1,208.3901757,1673,0,0,10604.33927,8502.113666,7,3,Android,1.0,0.14285714285714285,0.3333333333333333,10604.33927,8502.113666,0,0.0041841004184100415,0.0017931858936043037,early_mid_tenure,lowest_activity
9795,retained,119,95,200.4365411,1576,236,8,7537.291385,5083.275597,13,13,iPhone,0.0,9.153846153846153,7.3076923076923075,79.33990931578948,53.50816417894737,244,0.008248730964467006,0.008248730964467006,early_mid_tenure,low_mid_activity
9797,retained,590,472,677.3591389,3285,29,0,8172.342435,1200.026489,29,23,Android,0.0,20.344827586206897,20.52173913043478,17.314284819915255,2.542429002118644,29,0.008828006088280061,0.007001522070015221,longest_tenure,highest_activity
9798,retained,83,66,216.284605,777,549,0,4822.049729,3614.041224,28,25,iPhone,0.0,2.9642857142857144,2.64,73.06135953030304,54.75820036363636,549,0.036036036036036036,0.032175032175032175,newest_users,highest_activity
9799,retained,215,174,410.9100571,1592,161,137,1058.61858,865.3474056,11,4,iPhone,0.0,19.545454545454547,43.5,6.084014827586207,4.9732609517241375,298,0.006909547738693468,0.002512562814070352,early_mid_tenure,low_mid_activity
9800,retained,12,10,130.0975999,2805,76,0,2855.524135,1007.409456,26,20,Android,0.0,0.46153846153846156,0.5,285.5524135,100.7409456,76,0.009269162210338681,0.0071301247771836,longest_tenure,highest_activity
9801,retained,126,101,202.6869059,3429,270,31,2779.316554,1976.556917,7,7,iPhone,0.0,18.0,14.428571428571429,27.517985683168316,19.569870465346536,301,0.002041411490230388,0.002041411490230388,longest_tenure,lowest_activity
9802,retained,45,45,85.73074284,1504,153,0,8006.015594,823.8835085,25,19,iPhone,0.0,1.8,2.3684210526315788,177.91145764444445,18.30852241111111,153,0.016622340425531915,0.012632978723404254,early_mid_tenure,highest_activity
9803,retained,19,15,71.64310348,1758,0,0,2320.04149,890.4682455,18,18,Android,0.0,1.0555555555555556,0.8333333333333334,154.66943266666667,59.3645497,0,0.010238907849829351,0.010238907849829351,late_mid_tenure,high_mid_activity
9804,retained,238,196,319.279029,326,173,11,2781.390844,1996.189143,29,19,iPhone,0.0,8.206896551724139,10.31578947368421,14.190769612244898,10.184638484693878,184,0.08895705521472393,0.05828220858895705,newest_users,highest_activity
9805,retained,96,78,233.5320464,3248,0,0,5049.170565,1033.644487,18,14,iPhone,0.0,5.333333333333333,5.571428571428571,64.73295596153847,13.251852397435897,0,0.005541871921182266,0.004310344827586207,longest_tenure,high_mid_activity
9806,retained,40,34,275.5459316,930,435,45,4193.607075,1621.91027,18,10,iPhone,0.0,2.2222222222222223,3.4,123.34138455882352,47.70324323529412,480,0.01935483870967742,0.010752688172043012,early_mid_tenure,high_mid_activity
9808,retained,12,12,33.84868414,1176,8,0,10508.8542,2144.107538,10,8,Android,0.0,1.2,1.5,875.73785,178.67562816666668,8,0.008503401360544218,0.006802721088435374,early_mid_tenure,low_mid_activity
9809,churned,33,28,122.528002,2333,364,11,5072.591354,1552.936488,9,9,iPhone,1.0,3.6666666666666665,3.111111111111111,181.16397692857143,55.46201742857143,375,0.0038576939562794685,0.0038576939562794685,late_mid_tenure,low_mid_activity
9810,churned,6,6,107.7343944,938,92,24,4830.643291,1870.221327,2,0,iPhone,1.0,3.0,,805.1072151666667,311.7035545,116,0.0021321961620469083,0.0,early_mid_tenure,lowest_activity
9812,retained,176,141,358.6763971,751,236,0,8512.503599,5146.039174,18,12,iPhone,0.0,9.777777777777779,11.75,60.372365950354606,36.49673173049645,236,0.023968042609853527,0.015978695073235686,newest_users,high_mid_activity
9813,retained,11,11,450.3839751,2872,18,0,2468.893997,545.9596278,23,20,Android,0.0,0.4782608695652174,0.55,224.44490881818183,49.63269343636364,18,0.008008356545961003,0.006963788300835654,longest_tenure,high_mid_activity
9814,churned,33,26,45.30187847,470,48,0,1418.707269,777.1057149,23,18,iPhone,1.0,1.434782608695652,1.4444444444444444,54.56566419230769,29.88868134230769,48,0.04893617021276596,0.03829787234042553,newest_users,high_mid_activity
9815,retained,138,111,325.3804398,2649,148,0,4452.486188,3615.455026,15,15,iPhone,0.0,9.2,7.4,40.11248818018018,32.5716669009009,148,0.0056625141562853904,0.0056625141562853904,longest_tenure,low_mid_activity
9816,retained,328,263,441.8416063,778,18,10,2136.422665,902.4435369,8,2,Android,0.0,41.0,131.5,8.123280095057034,3.431344246768061,28,0.010282776349614395,0.002570694087403599,newest_users,lowest_activity
9817,churned,53,44,166.6606788,583,76,298,5969.128186,4750.068113,4,4,Android,1.0,13.25,11.0,135.66200422727272,107.95609347727273,374,0.00686106346483705,0.00686106346483705,newest_users,lowest_activity
9818,retained,52,52,262.8415019,3429,207,124,3539.849407,1478.785049,25,23,iPhone,0.0,2.08,2.260869565217391,68.0740270576923,28.43817401923077,331,0.007290755322251386,0.006707494896471274,longest_tenure,highest_activity
9819,retained,139,118,176.5972231,2254,38,0,5706.570024,4102.624265,24,16,Android,0.0,5.791666666666667,7.375,48.360762915254234,34.768002245762716,38,0.01064773735581189,0.00709849157054126,late_mid_tenure,highest_activity
9820,retained,96,77,235.1510129,895,122,0,5454.527063,2045.665798,4,4,iPhone,0.0,24.0,19.25,70.8380138051948,26.567088285714284,122,0.004469273743016759,0.004469273743016759,early_mid_tenure,lowest_activity
9821,retained,347,280,533.3071288,2733,455,48,4985.929928,3746.82344,4,3,iPhone,0.0,86.75,93.33333333333333,17.806892599999998,13.381512285714287,503,0.0014635931211123307,0.0010976948408342481,longest_tenure,lowest_activity
9822,churned,212,170,271.9205219,3101,456,59,2601.400021,548.5402738,1,1,iPhone,1.0,212.0,170.0,15.302353064705882,3.2267074929411765,515,0.0003224766204450177,0.0003224766204450177,longest_tenure,lowest_activity
9823,retained,6,5,125.4709519,1151,0,63,6505.743903,4470.294908,12,12,iPhone,0.0,0.5,0.4166666666666667,1301.1487806,894.0589815999999,63,0.010425716768027803,0.010425716768027803,early_mid_tenure,low_mid_activity
9824,retained,28,22,68.40696553,675,537,11,1453.174835,1104.308634,14,14,iPhone,0.0,2.0,1.5714285714285714,66.05340159090909,50.195847,548,0.02074074074074074,0.02074074074074074,newest_users,low_mid_activity
9825,retained,37,31,123.1432648,1440,14,12,2109.155318,1661.111253,28,23,Android,0.0,1.3214285714285714,1.3478260869565217,68.03726832258064,53.58423396774194,26,0.019444444444444445,0.01597222222222222,early_mid_tenure,highest_activity
9826,retained,27,27,157.8326458,1957,26,0,4156.138675,2111.057927,14,14,iPhone,0.0,1.9285714285714286,1.9285714285714286,153.93106203703704,78.18733062962963,26,0.007153806847215125,0.007153806847215125,late_mid_tenure,low_mid_activity
9827,churned,124,100,181.9825624,468,0,6,12632.94912,1802.304089,11,9,iPhone,1.0,11.272727272727273,11.11111111111111,126.32949119999999,18.02304089,6,0.023504273504273504,0.019230769230769232,newest_users,low_mid_activity
9828,retained,71,57,513.2733708,250,119,0,3526.492095,288.6871486,13,8,iPhone,0.0,5.461538461538462,7.125,61.868282368421056,5.064686817543859,119,0.052,0.032,newest_users,low_mid_activity
9829,retained,9,9,35.44369462,2745,0,0,2157.197992,575.8159302,18,10,iPhone,0.0,0.5,0.9,239.68866577777777,63.979547800000006,0,0.006557377049180328,0.0036429872495446266,longest_tenure,high_mid_activity
9830,churned,409,328,510.4557186,878,70,31,2341.956764,1012.130135,23,20,iPhone,1.0,17.782608695652176,16.4,7.140112085365853,3.085762606707317,101,0.02619589977220957,0.022779043280182234,newest_users,high_mid_activity
9831,retained,78,78,91.02617514,1742,97,14,2899.452538,1823.63109,18,18,iPhone,0.0,4.333333333333333,4.333333333333333,37.172468435897436,23.37988576923077,111,0.010332950631458095,0.010332950631458095,early_mid_tenure,high_mid_activity
9832,churned,7,7,393.9553711,460,13,11,6396.512502,2226.989546,2,1,iPhone,1.0,3.5,7.0,913.7875002857143,318.14136371428566,24,0.004347826086956522,0.002173913043478261,newest_users,lowest_activity
9833,retained,98,80,248.8480563,3297,147,7,10918.30773,4218.055343,31,21,Android,0.0,3.161290322580645,3.8095238095238093,136.47884662500002,52.7256917875,154,0.00940248710949348,0.006369426751592357,longest_tenure,highest_activity
9834,retained,9,8,118.6540283,1267,163,2,2901.892436,1170.956431,5,5,Android,0.0,1.8,1.6,362.7365545,146.369553875,165,0.003946329913180742,0.003946329913180742,early_mid_tenure,lowest_activity
9835,retained,45,45,341.0089346,2412,0,0,3245.087723,1503.439561,2,1,Android,0.0,22.5,45.0,72.11306051111112,33.409768022222224,0,0.0008291873963515755,0.00041459369817578774,late_mid_tenure,lowest_activity
9836,churned,352,286,402.9690308,2903,411,139,544.9150609,453.4545476,1,0,iPhone,1.0,352.0,,1.9052974157342655,1.5855054111888112,550,0.0003444712366517396,0.0,longest_tenure,lowest_activity
9837,churned,5,4,15.20420375,1906,540,23,2406.950083,1275.080823,3,3,iPhone,1.0,1.6666666666666667,1.3333333333333333,601.73752075,318.77020575,563,0.0015739769150052466,0.0015739769150052466,late_mid_tenure,lowest_activity
9838,churned,165,132,559.7347609,2147,74,0,6265.049589,5073.82005,0,0,iPhone,1.0,,,47.46249688636364,38.438030681818184,74,0.0,0.0,late_mid_tenure,lowest_activity
9839,churned,25,22,58.46055456,3379,0,16,2124.626465,1412.725234,21,14,iPhone,1.0,1.1904761904761905,1.5714285714285714,96.57393022727273,64.21478336363636,16,0.006214856466410181,0.004143237644273453,longest_tenure,high_mid_activity
9840,retained,210,168,239.2736468,536,0,0,1711.71704,1105.479443,11,5,iPhone,0.0,19.09090909090909,33.6,10.188791904761905,6.580234779761905,0,0.020522388059701493,0.009328358208955223,newest_users,low_mid_activity
